|clean_text|polarity|sentiment|created_at|id_str|user_location|screen_name|retweet_count|topic|followers
142|Empresa se encuentra en la b squeda de un a cajero a bancario en Concepci n postula en gt gt|0.0|neutral|2020-01-05 23:58:53|1213973170623000577|Bio bio, Chile|TrabajoEnBiobio|0|cajero|0
143|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:58:52|1213973168773353473||Luis_Candelaa|2624|cajero|0
144|Lo mejor de mi 2020 fue ir al cajero x casualidad probar mi tarjeta y que tenga plata Jajajaja|0.0|neutral|2020-01-05 23:58:36|1213973099466633217||maidanaivana_|0|cajero|0
145|Apu alaron a reconocido enfermero en un cajero del banco Bersa durante violento robo|0.0|neutral|2020-01-05 23:57:26|1213972805471145984|Entre Ríos, Argentina|elentrerios|0|cajero|0
146|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:57:22|1213972788991709184|Rosario, Argentina|el_felcher|2624|cajero|0
147|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:57:10|1213972738756534275|La Plata|MaryDerkacz|2624|cajero|0
148|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:56:45|1213972634368696323|lujan|BautiDom2|2624|cajero|0
149|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:56:26|1213972556576886789|Rosario, Argentina|AlanaAylen|2624|cajero|0
150|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:56:19|1213972524452761609|Rosario, Argentina|RomanoBrenn|2624|cajero|0
151|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:56:00|1213972445780160515||delquintoco|2624|cajero|0
152|RT harry siempre mantiene la puerta abierta para la gente detr s de l en tiendas y siempre dice arigato gozaimasu al cajer|0.0|neutral|2020-01-05 23:55:43|1213972374292443137|Bogotá, D.C., Colombia|mariajosecasen1|28|cajero|0
153|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:55:40|1213972362451980294|Argentina|macianike|2624|cajero|0
154|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:55:36|1213972347297894410|Puerto Madryn, Argentina|aguspperalta|2624|cajero|0
155|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:55:21|1213972282034606081|Choriplanato del RioDeLaPlata|nomebusquen|2624|cajero|0
156|Sal del cajero y al entrar a la tienda ps obvi ten a q pasar frente a l pq hasta para eso es pendejo y se qued c|0.0|neutral|2020-01-05 23:54:59|1213972189856325632|Ciudad de México  |tabs_gm|0|cajero|0
157|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:54:16|1213972009308151808|Don torcuato.|LandiNicolas|2624|cajero|0
158|RT Harry manten a la puerta abierta para las personas detr s de l en la tienda y siempre dec a Arigato Gozaimasu al caj|0.0|neutral|2020-01-05 23:54:01|1213971945672327168|argentina|heswiftz|6|cajero|0
159|El cajero de Little Caesars decidi rebautizarme como Ricardo Qu buenas sorpresas las del 2020|-0.1875|negative|2020-01-05 23:53:51|1213971904479948801|Puebla, México|___astrozombie|0|cajero|28
160|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:53:50|1213971901908967424||CamiGianella|2624|cajero|0
161|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:53:41|1213971865632460801|Ensenada, Argentina|walterdlencina|2624|cajero|0
162|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:53:17|1213971764717461504|Misiones, Argentina|ilson_a|2624|cajero|0
163|tons la se ora pa no pelear supongo se meti con su hija y dej al g ey ese q se quedara afuera Yop en jota asa|0.0|neutral|2020-01-05 23:53:10|1213971732270329856|Ciudad de México  |tabs_gm|0|cajero|0
164|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:52:36|1213971592767852545|Bahia Blanca  Argentina|FioreGiannotti|2624|cajero|0
165|Llenaron todo de billetes preg ntenle a cualquiers que haya ido a un cajero toda la guita reci n i|0.0|neutral|2020-01-05 23:52:26|1213971550887727104|Palermo. Buenos Aires  |AraCriBib|0|cajero|0
166|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:51:56|1213971421493370881||josefinaarenas|2624|cajero|0
167|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:50:26|1213971044895219716||PameGaitan|2624|cajero|0
168|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:49:54|1213970909633155073|Sweet home Bs As|navrronicole|2624|cajero|0
169|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:49:49|1213970890880368647|Benito juarez, Buenos Aires|juanimarino1|2624|cajero|0
170|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:49:08|1213970717601083392|teodelina,santa fe.argentina|maxwell_ok|2624|cajero|0
171|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:48:29|1213970557093470211|Pedro Luro|NadiaLuna013|2624|cajero|0
172|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:46:37|1213970087079825409|Hill Valley|Emett_Brown|2624|cajero|0
173|RT sias Maquinita a full volv al cajero de nuevo billetito reci n salido del horno|0.35|positive|2020-01-05 23:45:06|1213969704697679885||LegoAgustin|175|cajero|174
174|RT Harry siempre mantiene la puerta abierta para la gente detr s de l en tiendas y siempre dice Arigato Gozaimasu al|0.0|neutral|2020-01-05 23:44:59|1213969673298907136||azuara_emily|97|cajero|0
175|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:44:44|1213969610501955585||natiburella10|2624|cajero|0
176|cagadamente el cajero estaba a lado de la tienda y fui testigo de esa escena jajasja el morro no quer a entrar co|0.0|neutral|2020-01-05 23:44:43|1213969606416707587|Ciudad de México  |tabs_gm|0|cajero|0
177|mx Esto es lo que me muestra Pero el cajero me dice que no hay ning n bloqueo|0.0|neutral|2020-01-05 23:43:35|1213969323133292544|México, Güey|Paabz|0|cajero|0
178|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:43:29|1213969298718371840||TomasL_14|2624|cajero|0
179|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:42:25|1213969030358425607|Villa del parque|silvi_chili|2624|cajero|0
180|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:42:02|1213968932605853697|Buenos Aires, Argentina|eddiegigante|2624|cajero|0
181|hoy despert con ganas de salir de compras solo fui a una plaza y al estar viendo las tiendas pas algo cagado ja|0.0|neutral|2020-01-05 23:41:53|1213968892823003136|Ciudad de México  |tabs_gm|0|cajero|0
182|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:41:39|1213968836866846720||Jesiraffo|2624|cajero|0
183|RT Harry manten a la puerta abierta para las personas detr s de l en la tienda y siempre dec a Arigato Gozaimasu al|0.0|neutral|2020-01-05 23:41:32|1213968805543731206|Eroda |guccibabeHS2|51|cajero|0
184|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:40:30|1213968545060704256||elvile7|2624|cajero|0
185|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:40:25|1213968526962282496||JorTiberio|2624|cajero|0
186|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:40:22|1213968511569158144||yanettomich|2624|cajero|0
187|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:40:09|1213968456527298565|Vedia|vic_zulueta|2624|cajero|0
188|en zamora Mich suc 20 de noviembre nunca hay cambio siempre te salen debiendo 50 por falta de ca|0.0|neutral|2020-01-05 23:39:30|1213968293968650241||Martha90001|0|cajero|0
189|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:39:14|1213968229175087105|Buenos Aires, Argentina|vaninitademilio|2624|cajero|0
190|RT Dos billetes sacados al mismo tiempo del cajero sin circular serie J La diferencia en la numeraci n es nada menos que 5|0.0|neutral|2020-01-05 23:38:54|1213968144471134209|Vitacura, Chile|FelipeViel1|2086|cajero|0
191|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:37:48|1213967866401300483|Daireaux|delfinaprietoo|2624|cajero|0
192|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:37:28|1213967784339804161||Goz144|2624|cajero|0
193|RT Harry manten a la puerta abierta para las personas detr s de l en la tienda y siempre dec a Arigato Gozaimasu al|0.0|neutral|2020-01-05 23:37:21|1213967752425332736|Morón, Buenos Aires, Argentina|CandeNaza98|51|cajero|0
194|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:36:43|1213967595008909314|Caballito - Capital Federal|floorajaime|2624|cajero|0
195|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:34:11|1213966958162563072||NayiraBazet|2624|cajero|0
196|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:33:23|1213966753467977728||AgustinaaZirves|2624|cajero|0
197|A mi me toc hoy un cajero que quer a cobrarle 10 art culos por cada pasada ten a m s|0.0|neutral|2020-01-05 23:32:33|1213966546739105792|Guayaquil, Ecuador |claumoli05|0|cajero|0
198|yo despu s del club sacando plata del cajero|0.0|neutral|2020-01-05 23:30:57|1213966142047436800||fiammavillegas|0|cajero|0
199|RT Harry siempre mantienia la puerta abierta para las personas detr s de l en la tienda de y siempre dec a Arigato Goza|0.0|neutral|2020-01-05 23:28:58|1213965641604124674|Hufflepuff|RainbownLoves1D|35|cajero|0
200|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:28:04|1213965415858212869|Zapala-Neuquen|EzeeSalazar|2624|cajero|0
201|La gente que no saben usar el cajero en 2020 son el final No usen cajero co on|0.0|neutral|2020-01-05 23:27:50|1213965358941560834|Dominican Republic|iLuimi|0|cajero|0
202|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:27:44|1213965334027407360||matiasgonzalez9|2624|cajero|0
203|RT pais El detenido se dirig a con su v ctima a un cajero autom tico para robarle el dinero de sus tarjetas|0.0|neutral|2020-01-05 23:27:40|1213965315715059712||montselbars6|33|cajero|0
204|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:27:40|1213965314892935170|Tucumán, Argentina|NaniiSilva6|2624|cajero|0
205|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:27:14|1213965207351025666||boero_sofi99|2624|cajero|0
206|RT Cuando est s en un cajero autom tico y hayas terminado una transacci n siempre espera que la pantalla vuelva al inicio ant|0.0|neutral|2020-01-05 23:26:58|1213965139340398595|Ecuador|julaosp|44|cajero|0
207|cajero de dep sitos sucursal Los Fuertes Puebla se acaba de tragar mi dinero Urge|0.0|neutral|2020-01-05 23:26:45|1213965087217635328|Puebla, México|vader_md|0|cajero|0
208|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:26:38|1213965055299117057|Mar del Plata, Argentina|miilbass|2624|cajero|0
209|RDT Publica el tuyo y ojala no te siga nunca nadie al cajero el dia de cobro solo por decir|0.0|neutral|2020-01-05 23:26:04|1213964915150602240|Rosario, Santa fe, Argentina.|gpiancino|0|cajero|0
210|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:25:27|1213964757117612032||francinawmbrg|2624|cajero|0
211|Cuando crees q al cajero autom tico solo vas a sacar plata tuiteas cosas as|0.0|neutral|2020-01-05 23:24:46|1213964586820521985|Perú - Arequipa 🇵🇪|Karlos_ch|0|cajero|0
212|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:24:41|1213964566616514566|Lomas de Zamora, Argentina|AiloGarin|2624|cajero|0
213|RT Harry siempre mantienia la puerta abierta para las personas detr s de l en la tienda de y siempre dec a Arigato Goza|0.0|neutral|2020-01-05 23:24:22|1213964487314853890|AR HEN TEENA|hsweetlou|35|cajero|0
214|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:24:17|1213964463088513026||otrazanela|2624|cajero|0
215|El detenido se dirig a con su v ctima a un cajero autom tico para robarle el dinero de sus tarjetas|0.0|neutral|2020-01-05 23:23:59|1213964387859542016|Lugo|_AvEfEnlx_|0|cajero|0
216|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:23:42|1213964316623429632|San Miguel|bustamantepauli|2624|cajero|0
217|RT FearlessBBH Por lo que JD lo ayud y dijo desde atr s Creo que es el correcto El cajero actual antes de que el cajero|0.0|neutral|2020-01-05 23:21:53|1213963862560641026||abigailqp94|8|cajero|0
218|RT FearlessBBH Seg n OP Jongdae fue a un sauna el 200102 El cajero principal quer a obtener su firma para su sobrina sobrino y|0.0|neutral|2020-01-05 23:21:52|1213963856277585920||abigailqp94|18|cajero|0
219|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:21:08|1213963670599983104|argentina|Beluu03_25|2624|cajero|0
220|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:20:50|1213963594867625988|Salliqueló - CABA|AgustinaGrassi|2624|cajero|0
221|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:20:49|1213963593529597952|Mar del Plata, Argentina|gonzamedvedoff|2624|cajero|0
222|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:19:05|1213963155635875841||Zogonero|2624|cajero|0
223|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:19:00|1213963137143181313|Salliqueló. |DelfiSolari09|2624|cajero|0
224|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:18:56|1213963118453366784|Concordia, Argentina|MateoHollmann|2624|cajero|0
225|Solo quiero tener mi plata en el cajero|0.0|neutral|2020-01-05 23:18:48|1213963086899695616||KeilaMuoz20|0|cajero|0
226|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:18:36|1213963035825647616||MaarcosRoldan|2624|cajero|0
227|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:18:29|1213963006599684096|Lomas de Zamora, Argentina|Florcardozo__|2624|cajero|0
228|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:18:25|1213962987209416704|La Plata, Argentina|francatellani|2624|cajero|0
229|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:17:45|1213962819089174528||maguramoos|2624|cajero|0
230|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:17:42|1213962808678858758||carlitosrdguez|2624|cajero|0
231|RT Si tardas m s de 4 minutos en el cajero autom tico no est s preparado para vivir en sociedad|0.0|neutral|2020-01-05 23:17:29|1213962752290672640|argentina|Velascopancho|2624|cajero|0
